row ID,row m/z,row retention time,0_AR_Blk_C18_Pos.mzML Peak area,1_AR_Arnica_C18_Pos.mzML Peak area,2_AR_Cinchona_C18_Pos.mzML Peak area,3_AR_Ginkgo_C18_Pos.mzML Peak area,4_AR_Panax_C18_Pos.mzML Peak area,5_AR_Salvia_C18_Pos.mzML Peak area
1527,299.25809106233200,9.191633033333330,95525.27038465780,1077585.15887213,159593.010061223,128793.10945730800,205252.9272177130,33281.830743041100
1528,251.10229886092000,0.7183305766666670,0.0,710145.4543965440,0.0,16057.327965075000,195195.27789395900,0.0
1529,233.15323464437500,6.428603533333330,4219.6316879615900,1217743.4462883000,13952.63480647830,745229.1515429340,10420.118791113300,30097.88160651420
1530,424.30567267841300,12.046891,0.0,1328601.2142677300,0.0,214783.9417800000,38678.152220479200,7146.355890937560
1531,361.04454497005300,1.6728112000000000,0.0,874536.3812017500,0.0,0.0,0.0,0.0
1532,317.1735984368410,9.06962835,0.0,1311408.3961548900,5150.506030523020,208966.84221266400,0.0,3263440.716976150
1533,312.08777190141400,5.0785371,0.0,891569.3396056440,0.0,0.0,0.0,8092.222492148360
1534,516.2393035379600,9.838102000000000,0.0,1129396.2239368500,33545.559331658300,51562.45294464040,35985.013295619700,0.0
1535,265.15430648995700,1.1953882,0.0,906069.419482452,0.0,0.0,73083.48468727690,0.0
1536,351.2147612938500,5.86780528,0.0,1265658.7655547200,20741.050664533900,195376.38154983600,11963.03004111360,1804439.32372624
1537,323.13873146068700,3.3318763,0.0,843647.4576653660,0.0,0.0,16336.695094922200,0.0
1538,270.20601143788600,5.1922610000000000,0.0,896712.9978192200,0.0,4231.569371255940,0.0,7624.088987624990
1539,481.2953356691680,12.845244666666700,0.0,1363433.9500078100,0.0,7346.937973945810,0.0,21563963.288174000
1540,385.16278046681800,5.969221,0.0,1129217.4874273600,6102.709071504120,7535.731243124800,0.0,14926.30350229650
1541,245.18549255852400,1.5107069333333300,0.0,761648.588679608,0.0,10488.173614429700,507930.7539660920,0.0
1542,245.1857713202290,1.258948966666670,0.0,774710.1663886650,0.0,22175.350325692300,155126.98857024300,0.0
1543,448.23367207268500,4.0333301,0.0,1110974.8865852300,0.0,0.0,0.0,0.0
1544,544.3364971632810,11.4693814,0.0,1633980.7284735900,67052.36649834960,1738426.7110893700,27477.08167672890,73354.96101210830
1545,208.1169982923470,10.700012,0.0,1486455.8066400300,1345790.0387608500,435800.1525993150,352618.6793664880,614002.9788775930
1546,303.26811881315400,11.182594,0.0,1429995.0848587400,0.0,0.0,0.0,0.0
1547,578.2452419305240,1.540183,0.0,848646.2407456880,0.0,0.0,0.0,0.0
1548,275.2004636492200,8.034258866666670,2736.856359541930,2023314.653419790,61385.148631541400,782865.0727856930,57367.495324276900,169789.92875547300
1549,331.19255520726800,5.187470066666670,0.0,1044052.5684654200,0.0,6835.190804906700,0.0,108650.133689192
1550,507.38146646612200,19.831875,0.0,1244944.0835585100,0.0,0.0,0.0,0.0
1551,249.072332131394,1.84628235,0.0,657635.3638526270,33693.07874873390,7187.1295847168,0.0,257903.7527854700
1552,227.12739880268200,4.138313750000000,203786.376327753,1035371.8569710600,68024.80717041810,439352.07638343200,487560.0497344630,450343.9581225480
1553,472.05802195469400,4.9368112,0.0,1265372.0594931800,0.0,0.0,0.0,0.0
1554,359.1721784690070,10.39995725,0.0,1708000.1215809400,442384.2551362590,7331310.332754840,8832269.98835805,0.0
1555,237.10173188199100,8.8809376,0.0,1475265.1063560400,0.0,0.0,0.0,0.0
1556,263.61571974825300,5.965055400000000,0.0,1199113.300744500,31628.912455646000,12663.713427873300,139562.95862384600,1219450.6826866400
1557,180.10159710082900,0.94934753,1513.9019793720600,859097.0858291510,0.0,55649.379636691700,290798.3761856810,0.0
1558,600.2701048639780,4.473852033333330,0.0,951069.8022003360,62812.08426119400,0.0,6784.312948400030,0.0
1559,387.17701389962800,6.15045455,0.0,1174914.6270329500,0.0,0.0,0.0,16710.313349813000
1560,796.5942481718120,19.81425,0.0,1390114.191853590,424105.73269733400,99186.13089445420,1062149.7809657700,0.0
1561,428.31620680754600,14.1398625,0.0,1310385.6574408600,0.0,0.0,1427114.1052868000,0.0
1562,307.0424220348400,0.19346021,0.0,471198.1674266860,8970493.46246115,302119.56136401100,35339.86848814450,701974.8717441890
1563,208.1167561239590,10.488934500000000,3031.0315519040200,1258064.6499433500,981582.653345848,206046.50845863300,2568894.6007172000,480046.0260895300
1564,282.1697131836130,2.4513037,0.0,897601.8806065120,0.0,0.0,0.0,0.0
1565,434.2165988712490,4.04195065,0.0,960780.4420446560,0.0,0.0,0.0,11832.247667179700
1566,355.02558873678000,0.5240598875,0.0,580134.5571226480,4136559.4071682400,3950399.347903090,0.0,474904.3012106040
1567,235.16909240385200,6.66232445,286048.4893863570,1097344.295542920,1486474.2451569300,903318.3425085190,1662055.4902312800,2249824.8568101600
1568,410.2174565466090,6.081537525,0.0,1058723.970948290,7159.066045963160,0.0,16654.874122546900,542776.6957898690
1569,331.22465142864900,12.720241000000000,0.0,1496928.1472634200,409926.9388388380,550405.5044680080,439562.8347411030,101027.24759671600
1570,377.1453033806630,1.537997133333330,0.0,748205.4229504200,0.0,133119.5405874260,0.0,59548.80152785530
1571,616.3455820589040,10.386929000000000,0.0,1469284.2845529000,0.0,121265.66865316300,24305.438962353200,0.0
1572,528.3181395968980,10.704692333333300,0.0,1076398.1141500700,0.0,6563.9435123438500,7218.922474688190,0.0
1573,355.1729065147600,3.0214235,0.0,1081051.8123690900,0.0,343859.37589686400,0.0,381797.78951259500
1574,390.00964461937200,0.6119876880000000,0.0,1353033.6563609800,22419.277345631300,494201.6233454140,571658.8318775580,793032.5350654830
1575,203.17971679051700,9.346557616666670,2280.330667746060,1493053.388152180,178465.14086081500,191202.15961576100,30306098.42063790,740159.8774929620
1576,390.00943780619100,0.283052078,0.0,3639047.1213909200,462752.4654533440,1863775.1958009900,1484243.6509340800,21106415.756783100
1577,216.12288653948000,0.3423065525,0.0,624931.9900979440,0.0,279593.92487678600,425990.1246699420,639174.3254326760
1578,283.2632943754960,15.074233333333300,524961.7296104030,1754607.0252656200,1124960.338363310,309905.40868886900,954116.0048906290,893010.0459736760
1579,595.2860670785850,10.7506942,0.0,525396.1380982200,379794.90651943000,4161837.9747567300,2723719.793746400,131648.67677121100
1580,457.22564823244800,8.347533333333330,0.0,1113231.0191049800,0.0,0.0,4347.525520757830,63031.08308922670
1581,346.25877619632300,5.4297321,0.0,1037309.03006752,106788.5767587900,521482.8494811150,70008.47502525480,939787.5928390860
1582,536.1932933434250,13.940081,0.0,1344453.5549822000,1123865.8793294600,550926.8383343040,1193678.2231612600,362589.72720029500
1583,276.08667975200300,3.85894745,0.0,904524.608081038,0.0,35584.28788694550,0.0,0.0
1584,420.186050562844,1.3575965600000000,0.0,751912.4098269600,749047.7490727500,1146748.969022130,165568.4613731730,24297861.79204110
1585,595.2868580960440,10.7521462,0.0,552070.4993024890,379794.90651943000,5850073.476724290,2958291.8687512600,131648.67677121100
1586,571.3395782485480,15.45004,0.0,1248928.6184646100,0.0,0.0,0.0,47424.91288464590
1587,226.61070027624900,10.665671000000000,0.0,1369538.7339187300,1984958.315498070,526143.222434591,1657497.8773129800,1057952.418192480
1588,351.25275985550900,7.74960074,0.0,991966.0797807190,6638.136465609420,11243582.00594340,13059.908624560900,340165.8117926000
1589,261.0874551550580,1.15530865,0.0,808469.9435591260,0.0,25611.32760187500,155947.27441211100,5579.621680253980
1590,273.1094442732660,3.9085642,0.0,889349.5716075240,0.0,0.0,0.0,0.0
1591,346.2721634461460,11.881781,0.0,1076598.4563518100,20960.896741640900,0.0,317041.2399052760,12163.909091835000
1592,411.02761797473400,0.7793177766666670,0.0,701217.7133284340,0.0,77485.28615958680,0.0,61459.21709423440
1593,885.2380805262540,4.0027928,0.0,798901.7756323580,0.0,0.0,0.0,0.0
1594,268.603154401894,8.330772550000000,0.0,1159004.3331252300,0.0,0.0,0.0,778168.3691704010
1595,359.101662548874,0.9574997266666670,0.0,628089.5962515840,0.0,79619.40187006070,9782.342244773420,0.0
1596,500.27376236310200,9.83413854,0.0,1043029.9976782900,47341.825556950800,56023.86971309960,8463.113767412620,22271.39669735270
1597,379.1362884799160,1.6039232,0.0,725359.1839361720,0.0,76075.11797235940,139859.77483018300,253340.18423606900
1598,324.6124214254010,3.36426235,0.0,596368.7853363700,0.0,5811.228849480280,0.0,0.0
1599,217.12210537383400,10.862198833333300,4373.91148570319,1439556.6844312400,8296.212849872780,13284.178328759200,175868.97590510700,12729.197840625300
1600,381.2269259507380,8.141449900000000,0.0,1180220.9135592500,0.0,0.0,0.0,9616.661752500420
1601,530.3341581394920,11.542458,0.0,1206802.06369968,0.0,0.0,696624.8637239040,0.0
1602,416.2566057115420,17.660301666666700,0.0,1342592.8777214000,0.0,0.0,1850656.2651342300,78532.42892036120
1603,397.17096635620800,9.60981266,0.0,794331.2959897110,108845.33408516200,21817563.80298800,333005.425346567,319563.5470749910
1604,542.1309894037160,1.81076325,0.0,740938.6538166100,0.0,0.0,0.0,1356241.8498293700
1605,208.117154181565,10.9441558,0.0,1151933.0435196200,460893.1688981980,48942.97163273380,1682733.9483178000,183077.99593700700
1606,279.2319807204010,11.469550000000000,91882.92837310580,1548164.4412697000,870660.4873256830,357089.1307522550,2075026.9714167200,1103510.2957595800
1607,289.1163585174390,8.39706475,0.0,1007221.853680500,0.0,0.0,0.0,36775.626369843800
1608,457.22559807727500,8.0052717,0.0,1091486.8559309500,0.0,0.0,0.0,9580.020959179620
1609,437.21363033232400,4.005755466666670,0.0,849407.4984741090,0.0,87860.82497571660,0.0,5041.642867754950
1610,231.65386066718300,14.677244666666700,0.0,1514159.463592740,38957.05472959060,0.0,58227.30052998030,0.0
1611,244.15415264861900,1.70383048,53349.06087044100,796537.2759100550,0.0,8885.496852210950,82857.89520067370,1271080.853247450
1612,346.2584856330870,5.53345136,0.0,1343583.663742870,15250.48757281700,1025600.3548564600,197029.57512952500,1161730.0309879800
1613,256.0234274926640,4.800818766666670,1900.716990156630,886752.3151649980,0.0,0.0,0.0,14531.312202831800
1614,319.0959584325780,5.9868161000000000,0.0,1075309.6887620100,0.0,0.0,0.0,49846.919021051
1615,343.157416185906,3.65936416,0.0,819463.8616684430,37172.20871084760,88823.43685809340,3760.3015683750400,636525.3495191950
1616,312.0969248956620,1.6753721500000000,0.0,565042.6321704860,0.0,6773.676718719700,0.0,0.0
1617,299.258040043815,9.48770005,181907.39441030300,1178987.720940720,1103940.7483172800,342806.2083220320,328411.99780295800,609615.0753126020
1618,288.1601752781170,10.7633194,0.0,1053719.6002368700,55284.97954107200,301857.08435554800,55715.81388791160,21450.573752344200
1619,376.160128723746,1.12035735,0.0,784761.6681829690,0.0,184118.8485836950,100411.25830451900,38392.60223760320
1620,338.2327233676510,11.825794,0.0,1231230.763146550,0.0,0.0,0.0,0.0
1621,520.302681445099,11.0264385,0.0,986478.8490609320,0.0,140161.61056447400,0.0,0.0
1622,623.2502829104450,11.71233425,0.0,1413092.4777787500,125588.58582849600,5220675.208433220,0.0,108602.46268230600
1623,416.2567314144680,17.533232000000000,0.0,1233547.055252110,0.0,0.0,2272416.5453873400,170852.077123505
1624,304.0998062864550,3.3452641666666700,0.0,470164.7472061400,0.0,31427.867517934700,100663.8954213360,0.0
1625,378.30060679259100,12.650232333333300,0.0,1130026.0027143800,0.0,6106.314267773120,76665.76708567540,0.0
1626,210.1122274483590,4.93070225,2398.1239790580900,1514162.2479985700,3917.877807550940,3292.061881267050,9061.170511227390,4250.342617734410
1627,293.5940991024540,5.060127,0.0,862511.9066520960,0.0,0.0,0.0,0.0
1628,293.210801262864,6.5644366,2386.266577500050,1007833.1877108300,217409.03828443400,159438.95827624400,277072.56977974200,3609658.0464047800
1629,283.0941532396050,2.8614086666666700,0.0,756908.9814319230,0.0,1185356.828307650,0.0,5931421.540700830
1630,422.2535701067740,6.740510800000000,0.0,1098944.6442783900,0.0,0.0,0.0,887702.5031026140
1631,233.1539453305840,8.6473615,3432.306855479110,1520752.1514731900,14099.210410098800,203645.37972039900,7032.063692481120,23969.541280305900
1632,619.2860001507080,10.19279775,0.0,1020864.9375539200,184562.73483460200,688827.1009978020,5606616.606793800,0.0
1633,313.2359206894880,9.830918166666670,142142.8162848680,1119951.5787414100,3271952.1896724700,186201.76310567800,209519.08968825300,41468.641591510000
1634,261.0876894486760,1.019678875,0.0,735338.5635134640,0.0,39600.72768502730,135778.35884164500,6889.0165750780800
1635,421.0300638655760,1.224048225,0.0,781555.4221220380,0.0,7802.0787761133,424550.0248355690,17746.210106443500
1636,307.18944245165300,11.016444166666700,23223.236816395800,1302562.0183035900,28873.6452983786,24101.306792753800,56413.8225604102,13447.292553809200
1637,611.4674828427310,15.986515000000000,0.0,905526.0499401460,14497.316953417900,2335514.8362039800,0.0,7713.770121093790
1638,478.3375259313460,8.8342174,0.0,1894401.0966076600,9202.913497148560,23013.431979554100,470283.3820730060,0.0
1639,226.6109169220630,10.952916200000000,0.0,1066673.7977231300,441064.17766051700,27125.558435974300,1668310.1006095200,165390.63811043000
1640,253.21621342340700,9.009272533333330,16228.951493597700,984771.03342064,4362.823759218800,590682.6284372290,10469.456710694100,676537.2102708510
1641,460.1942760905810,15.065774166666700,5683.505121094180,1657763.43454312,1351409.2625949000,745549.2530530080,1735826.7290562900,724473.2611879700
1642,235.16915463557600,6.696894016666670,202323.3381637970,1514808.1764861200,1337273.7069772700,433747.27075185900,1314034.0962077600,13168341.526459600
1643,489.21046706982400,5.8510012666666700,0.0,1018792.3155823100,31168.553635616800,5001.0442004354200,0.0,0.0
1644,279.17093361405200,1.7999350000000000,0.0,741620.2981312050,0.0,0.0,155165.75825252400,0.0
1645,295.2269580426960,9.186274016666670,15469.379325671100,1084665.2856165900,36717.9146738113,138801.24643225200,527725.471437231,372232.1748699020
1646,266.0733771734140,5.4120306,0.0,875439.5111427130,0.0,0.0,0.0,6933.6062034082500
1647,349.13896944744800,0.6545247900000000,0.0,1047647.5441691600,0.0,43622.402216478000,501379.7053319990,0.0
1648,293.2109629716860,5.53050304,0.0,1261333.2272278100,27859.382075690100,786383.5653233810,238253.46750689700,1861104.2804043800
1649,391.10976950173900,5.031073,0.0,824731.2955341050,0.0,0.0,0.0,0.0
1650,311.22141698668900,7.707968816666670,4694.379821964870,1081918.618752190,339120.3693719580,320111.7093486990,1237481.789598040,955205.6650943420
1651,271.63057997542700,8.1320887,0.0,964443.3523758160,0.0,0.0,0.0,0.0
1652,259.66711109454500,14.176380000000000,0.0,1354086.4299560200,90343.78545641600,793726.917963311,630635.9413305440,175767.54511294800
1653,277.17986742787100,11.196219833333300,3927.2239238084100,1214146.6539956300,318300.5973753780,337155.2213901730,585342.4357278210,185388.65017875900
1654,376.0568240096420,1.947277475,5127.474717503880,728045.0710769080,0.0,7917.62546432808,12401.042877070500,0.0
1655,338.23291868296200,3.5583063000000000,0.0,951276.6909894600,0.0,0.0,0.0,0.0
1656,336.17589614497100,4.0333301,0.0,698565.6452978000,0.0,0.0,0.0,0.0
1657,391.07652685439100,12.9430975,612031.7287129120,1029568.4937393700,497756.54928843800,555988.2471266040,593312.9418665810,39866.21495015750
1658,428.2484561394310,3.373178066666670,0.0,697567.4315332050,0.0,0.0,2074318.9095168000,7958.753743939410
1659,424.26858433839200,7.1118855,0.0,1055413.9459707200,0.0,0.0,0.0,0.0
1660,400.1981377804030,1.2753891000000000,0.0,555464.6986003370,0.0,0.0,0.0,0.0
1661,446.2370275983800,2.03580195,0.0,631340.8543976500,0.0,24167.46288214440,0.0,0.0
1662,384.22224969057400,1.5060717,0.0,653339.5218070300,0.0,16323.957873374900,0.0,205162.64288163300
1663,313.2736623847340,11.986986200000000,0.0,1136943.9947695300,457414.31172008900,1908266.5542920900,2034740.914856970,130363.0426453730
1664,507.2260147607150,2.12695755,0.0,538137.2374656990,0.0,10637.598125220800,0.0,0.0
1665,451.21152994593300,9.0498489,0.0,1111237.1418575900,0.0,0.0,0.0,0.0
1666,424.2694818948470,7.93763885,0.0,1115424.6991233700,0.0,0.0,0.0,11496.609279374800
1667,356.3161695237440,14.3238615,0.0,1303878.6558935200,7222.915237719840,0.0,591649.9425415720,7132.764314443660
1668,330.26414611326100,8.7525462,43634.748662692400,1266408.3063074300,371522.9112636170,79091.30659092240,686433.9984554590,17519.48930959010
1669,420.2524023625370,14.7824005,16452.53233435610,490500.751213115,931401.354016412,541955.4781804760,537229.9952207840,671345.0202829720
1670,798.5648480418100,16.228813,0.0,876902.480171248,610593.6568804440,9346.386988769960,0.0,0.0
1671,565.3534243870630,10.718287,0.0,1042774.8482362500,0.0,0.0,0.0,19422.03880898300
1672,460.1941706295130,15.071825166666700,5683.505121094180,985269.4153795260,1002348.4535695300,745549.2530530080,1198706.255731420,724473.2611879700
1673,403.356993514759,16.709721800000000,0.0,410903.7369295280,10472.7283007523,5333.938713281140,7595.713188514080,11845.10152001970
1674,450.24853542605500,4.4168378,0.0,808722.4224037480,0.0,0.0,0.0,0.0
1675,435.27415862883400,8.861703933333330,0.0,979396.4538920110,0.0,3943601.347317540,0.0,9043078.916647370
1676,369.07135181372100,1.87377254,0.0,690558.0973129680,9872.848859249970,259780.55762497300,471720.411739874,352798.55211028300
1677,351.2367452700590,3.91710135,0.0,1147111.603226770,0.0,0.0,4262.6256924023400,0.0
1678,395.3677081560540,16.749382,0.0,2068477.9317117500,3890030.1467479800,475588.1922135890,5923135.881653930,1181415.8669271300
1679,355.0555769274420,1.09318825,0.0,704692.2415516870,0.0,61741.049426625,88427.64214947080,181766.89671985600
1680,623.2867769783240,15.310758000000000,0.0,1463430.8349328100,6233.153960741570,12500273.860224000,0.0,451802.6457950950
1681,585.3298809280590,12.9896555,0.0,1262134.903654710,0.0,509105.5603828090,7359.9140109368200,113386.96985355500
1682,537.3574974232520,15.2801435,0.0,1132085.5770164000,0.0,0.0,0.0,18070.393873065100
1683,336.21699718723600,11.668949000000000,0.0,1209495.897517730,0.0,0.0,0.0,0.0
1684,256.63939365751100,12.78040725,0.0,1064153.28821601,5732.121445488530,42924.087561796200,692671.9187039000,0.0
1685,479.1183191037160,3.0929413500000000,0.0,791765.0337794080,0.0,643860.4257901640,12943.033275843800,3181740.3865311100
1686,455.18927821826400,3.61560885,0.0,765447.8709207180,0.0,0.0,0.0,198904.44496177800
